strategy,profile,day,timestamp,inventory,cash_gross,cash_net,clean_mid,equity_gross,equity_net,book_state,near_limit
ASH_COATED_OSMIUM_RegimeMM,loose,-2,100,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,200,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,300,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,400,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,500,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,600,0.0,0.0,0.0,9999.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,700,0.0,0.0,0.0,10000.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,800,0.0,0.0,0.0,10002.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,900,-5.0,49990.0,49990.0,9995.5,12.5,12.5,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1000,-5.0,49990.0,49990.0,9999.5,-7.5,-7.5,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1100,-5.0,49990.0,49990.0,10001.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1200,-5.0,49990.0,49990.0,10001.0,-15.0,-15.0,ask_only,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1300,-5.0,49990.0,49990.0,10002.5,-22.5,-22.5,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1400,-5.0,49990.0,49990.0,10001.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1500,-5.0,49990.0,49990.0,10002.0,-20.0,-20.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1600,-5.0,49990.0,49990.0,10002.0,-20.0,-20.0,bid_only,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1700,-5.0,49990.0,49990.0,10004.5,-32.5,-32.5,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,loose,-2,1800,-5.0,49990.0,49990.0,10002.0,-20.0,-20.0,both_sides,False
