strategy,profile,day,timestamp,inventory,cash_gross,cash_net,clean_mid,equity_gross,equity_net,book_state,near_limit
ASH_COATED_OSMIUM_Candidate_G,loose,-2,100,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,200,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,300,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,400,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,500,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,600,0.0,0.0,0.0,9999.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,700,0.0,0.0,0.0,10000.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,800,0.0,0.0,0.0,10002.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,900,-6.0,59988.0,59988.0,9995.5,15.0,15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1000,-6.0,59988.0,59988.0,9999.5,-9.0,-9.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1100,-6.0,59988.0,59988.0,10001.0,-18.0,-18.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1200,-6.0,59988.0,59988.0,10001.0,-18.0,-18.0,ask_only,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1300,-6.0,59988.0,59988.0,10002.5,-27.0,-27.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1400,-6.0,59988.0,59988.0,10001.0,-18.0,-18.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1500,-6.0,59988.0,59988.0,10002.0,-24.0,-24.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1600,-6.0,59988.0,59988.0,10002.0,-24.0,-24.0,bid_only,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1700,-6.0,59988.0,59988.0,10004.5,-39.0,-39.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1800,-6.0,59988.0,59988.0,10002.0,-24.0,-24.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,1900,-6.0,59988.0,59988.0,10002.0,-24.0,-24.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2000,-6.0,59988.0,59988.0,10000.5,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2100,-6.0,59988.0,59988.0,10002.0,-24.0,-24.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2200,-6.0,59988.0,59988.0,10002.0,-24.0,-24.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2300,-6.0,59988.0,59988.0,10005.5,-45.0,-45.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2400,-6.0,59988.0,59988.0,10001.5,-21.0,-21.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2500,-10.5,105037.5,105037.5,10001.5,21.75,21.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2600,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2700,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2800,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,2900,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3000,-10.5,105037.5,105037.5,10002.0,16.5,16.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3100,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3200,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3300,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3400,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3500,-10.5,105037.5,105037.5,10002.5,11.25,11.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3600,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3700,-10.5,105037.5,105037.5,10002.0,16.5,16.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3800,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,3900,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4000,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4100,-10.5,105037.5,105037.5,10003.5,0.75,0.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4200,-10.5,105037.5,105037.5,10004.5,-9.75,-9.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4300,-10.5,105037.5,105037.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4400,-10.5,105037.5,105037.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4500,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4600,-10.5,105037.5,105037.5,10006.5,-30.75,-30.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4700,-10.5,105037.5,105037.5,10006.5,-30.75,-30.75,ask_only,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4800,-10.5,105037.5,105037.5,10001.0,27.0,27.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,4900,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5000,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5100,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5200,-10.5,105037.5,105037.5,10003.5,0.75,0.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5300,-10.5,105037.5,105037.5,10007.0,-36.0,-36.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5400,-10.5,105037.5,105037.5,10003.5,0.75,0.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5500,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5600,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,bid_only,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5700,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5800,-10.5,105037.5,105037.5,10006.5,-30.75,-30.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,5900,-10.5,105037.5,105037.5,10005.5,-20.25,-20.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6000,-10.5,105037.5,105037.5,10001.0,27.0,27.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6100,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6200,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6300,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6400,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6500,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,bid_only,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6600,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6700,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6800,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,6900,-10.5,105037.5,105037.5,10004.5,-9.75,-9.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7000,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7100,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7200,-10.5,105037.5,105037.5,10002.5,11.25,11.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7300,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7400,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7500,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7600,-10.5,105037.5,105037.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7700,-10.5,105037.5,105037.5,10003.5,0.75,0.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7800,-10.5,105037.5,105037.5,10008.5,-51.75,-51.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,7900,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8000,-6.0,60010.5,60010.5,10009.5,-46.5,-46.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8100,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8200,-6.0,60010.5,60010.5,10004.5,-16.5,-16.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8300,-6.0,60010.5,60010.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8400,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8500,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8600,-6.0,60010.5,60010.5,10004.0,-13.5,-13.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8700,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8800,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,8900,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9000,-6.0,60010.5,60010.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9100,-6.0,60010.5,60010.5,10006.5,-28.5,-28.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9200,-6.0,60010.5,60010.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9300,-6.0,60010.5,60010.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9400,-6.0,60010.5,60010.5,10005.5,-22.5,-22.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9500,-6.0,60010.5,60010.5,10007.0,-31.5,-31.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9600,-6.0,60010.5,60010.5,10007.0,-31.5,-31.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9700,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9800,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,9900,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10000,-6.0,60010.5,60010.5,10006.5,-28.5,-28.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10100,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10200,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10300,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10400,-6.0,60010.5,60010.5,10012.0,-61.5,-61.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10500,-6.0,60010.5,60010.5,10010.0,-49.5,-49.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10600,-6.0,60010.5,60010.5,10010.5,-52.5,-52.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10700,-6.0,60010.5,60010.5,10007.0,-31.5,-31.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10800,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,10900,-6.0,60010.5,60010.5,10010.0,-49.5,-49.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11000,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11100,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11200,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11300,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11400,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11500,-6.0,60010.5,60010.5,10010.0,-49.5,-49.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11600,-6.0,60010.5,60010.5,10011.5,-58.5,-58.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11700,-6.0,60010.5,60010.5,10011.5,-58.5,-58.5,ask_only,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11800,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,11900,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12000,-6.0,60010.5,60010.5,10006.5,-28.5,-28.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12100,-6.0,60010.5,60010.5,10008.5,-40.5,-40.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12200,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12300,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12400,-6.0,60010.5,60010.5,10011.0,-55.5,-55.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12500,-6.0,60010.5,60010.5,10009.5,-46.5,-46.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12600,-6.0,60010.5,60010.5,10009.5,-46.5,-46.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12700,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12800,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,12900,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,bid_only,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,13000,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,13100,0.5,-4996.0,-4996.0,10011.5,9.75,9.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,13200,0.5,-4996.0,-4996.0,10008.0,8.0,8.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,13300,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_G,loose,-2,13400,0.5,-4996.0,-4996.0,10008.0,8.0,8.0,both_sides,False
