strategy,profile,day,timestamp,inventory,cash_gross,cash_net,clean_mid,equity_gross,equity_net,book_state,near_limit
ASH_COATED_OSMIUM_RegimeMM,strict,-2,100,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,200,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,300,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,400,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,500,0.0,0.0,0.0,10000.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,600,0.0,0.0,0.0,9999.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,700,0.0,0.0,0.0,10000.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,800,0.0,0.0,0.0,10002.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,900,0.0,0.0,0.0,9995.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1000,0.0,0.0,0.0,9999.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1100,0.0,0.0,0.0,10001.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1200,0.0,0.0,0.0,10001.0,0.0,0.0,ask_only,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1300,0.0,0.0,0.0,10002.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1400,0.0,0.0,0.0,10001.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1500,0.0,0.0,0.0,10002.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1600,0.0,0.0,0.0,10002.0,0.0,0.0,bid_only,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1700,0.0,0.0,0.0,10004.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1800,0.0,0.0,0.0,10002.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,1900,0.0,0.0,0.0,10002.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2000,0.0,0.0,0.0,10000.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2100,0.0,0.0,0.0,10002.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2200,0.0,0.0,0.0,10002.0,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2300,0.0,0.0,0.0,10005.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2400,0.0,0.0,0.0,10001.5,0.0,0.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2500,-1.0,10011.0,10011.0,10001.5,9.5,9.5,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2600,-1.0,10011.0,10011.0,10003.0,8.0,8.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2700,-1.0,10011.0,10011.0,10004.0,7.0,7.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2800,-1.0,10011.0,10011.0,10003.0,8.0,8.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,2900,-1.0,10011.0,10011.0,10003.0,8.0,8.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,3000,-1.0,10011.0,10011.0,10002.0,9.0,9.0,both_sides,False
ASH_COATED_OSMIUM_RegimeMM,strict,-2,3100,-1.0,10011.0,10011.0,10004.0,7.0,7.0,both_sides,False
