strategy,signal_day,signal_timestamp,side,liquidity,requested_qty,reference_price,reason,regime,anchor_price,order_price,day,timestamp,qty,fill_price_gross,fill_price_net,fill_price,visible_depth_used,visible_depth_available,slippage_ticks,book_state_at_fill,best_bid_at_fill,best_ask_at_fill,clean_mid_at_fill,fill_source,forced_flat,profile,inventory_after,cash_gross_after,cash_net_after,edge_ticks,fwd_mid_move_1,fwd_mid_move_5,fwd_mid_move_10,signed_mid_move_1,signed_mid_move_5,signed_mid_move_10
ASH_COATED_OSMIUM_Candidate_F,-2,2400,sell,passive,15.0,10000.82191780822,normal_passive_sell,normal,10001.0,10006.0,-2,2500,1.0,10011.0,10011.0,10011.0,1.0,14.0,0.0,both_sides,9992.0,10011.0,10001.5,trade_touch,False,strict,-1.0,10011.0,10011.0,10.17808219178005,1.5,0.5,1.0,-1.5,-0.5,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,12800,buy,passive,15.0,10008.95,normal_passive_buy,normal,10008.75,10003.0,-2,12900,4.0,10001.0,10001.0,10001.0,4.0,10.0,0.0,bid_only,10001.0,,10009.0,trade_touch,False,strict,3.0,-29993.0,-29993.0,7.950000000000728,0.0,-1.0,0.0,0.0,-1.0,0.0
ASH_COATED_OSMIUM_Candidate_F,-2,28700,sell,passive,7.5,10002.918518518518,defensive_passive_sell,defensive,10004.0,10010.0,-2,28800,4.0,10011.0,10011.0,10011.0,4.0,12.0,0.0,both_sides,9995.0,10011.0,10003.0,trade_touch,False,strict,-1.0,10051.0,10051.0,8.081481481482115,0.0,-0.5,-2.0,-0.0,0.5,2.0
ASH_COATED_OSMIUM_Candidate_F,-2,30600,sell,passive,15.0,10003.2,normal_passive_sell,normal,10003.0,10009.0,-2,30700,0.5,10012.0,10012.0,10012.0,0.5,11.0,0.0,both_sides,9996.0,10012.0,10004.0,trade_touch,False,strict,-1.5,15057.0,15057.0,8.799999999999272,-1.0,0.0,-1.0,1.0,-0.0,1.0
ASH_COATED_OSMIUM_Candidate_F,-2,32900,sell,passive,15.0,10003.8,normal_passive_sell,normal,10003.5,10009.0,-2,33000,2.5,10013.0,10013.0,10013.0,2.5,13.0,0.0,both_sides,9997.0,10013.0,10005.0,trade_touch,False,strict,-4.0,40089.5,40089.5,9.200000000000728,0.5,-1.5,-1.0,-0.5,1.5,1.0
ASH_COATED_OSMIUM_Candidate_F,-2,36600,sell,passive,15.0,10006.005479452055,normal_passive_sell,normal,10005.0,10012.0,-2,36700,3.0,10012.0,10012.0,10012.0,3.0,14.0,0.0,both_sides,9996.0,10012.0,10004.0,trade_touch,False,strict,-7.0,70125.5,70125.5,5.994520547945285,-1.0,0.0,1.0,1.0,-0.0,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,41900,sell,passive,15.0,10004.88275862069,normal_passive_sell,normal,10004.0,10010.0,-2,42000,2.0,10006.0,10006.0,10006.0,2.0,4.0,0.0,both_sides,9996.0,10006.0,10001.0,trade_touch,False,strict,-9.0,90137.5,90137.5,1.1172413793101441,7.5,-1.0,2.0,-7.5,1.0,-2.0
ASH_COATED_OSMIUM_Candidate_F,-2,47900,sell,passive,15.0,10005.8,normal_passive_sell,normal,10004.0,10011.0,-2,48000,3.5,10014.0,10014.0,10014.0,3.5,13.0,0.0,both_sides,9998.0,10014.0,10006.0,trade_touch,False,strict,-12.5,125186.5,125186.5,8.200000000000728,-1.0,0.0,0.0,1.0,-0.0,-0.0
ASH_COATED_OSMIUM_Candidate_F,-2,67200,buy,passive,15.0,10000.989361702128,normal_passive_buy,normal,9998.0,9995.0,-2,67300,3.0,9989.0,9989.0,9989.0,3.0,10.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,strict,-9.5,95219.5,95219.5,11.989361702128008,0.0,0.0,-1.0,0.0,0.0,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,72800,buy,passive,7.5,9999.083333333332,defensive_passive_buy,defensive,9997.25,9992.0,-2,72900,1.5,9990.0,9990.0,9990.0,1.5,15.0,0.0,both_sides,9990.0,10006.0,9998.0,trade_touch,False,strict,-8.0,80234.5,80234.5,9.08333333333212,-1.0,1.0,1.0,-1.0,1.0,1.0
ASH_COATED_OSMIUM_Candidate_F,-2,73800,buy,passive,15.0,9999.6,normal_passive_buy,normal,9998.0,9994.0,-2,73900,0.5,9991.0,9991.0,9991.0,0.5,13.0,0.0,both_sides,9991.0,10007.0,9999.0,trade_touch,False,strict,-7.5,75239.0,75239.0,8.600000000000364,1.0,0.0,-1.0,1.0,0.0,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,74400,sell,passive,15.0,9999.1,normal_passive_sell,normal,9998.0,10005.0,-2,74500,1.5,10007.0,10007.0,10007.0,1.5,15.0,0.0,both_sides,9991.0,10007.0,9999.0,trade_touch,False,strict,-9.0,90249.5,90249.5,7.899999999999636,-4.0,1.5,1.0,4.0,-1.5,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,81100,buy,passive,15.0,10002.449999999999,normal_passive_buy,normal,10000.25,9997.0,-2,81200,0.5,9991.0,9991.0,9991.0,0.5,11.0,0.0,both_sides,9991.0,10007.0,9999.0,trade_touch,False,strict,-8.5,85254.0,85254.0,11.449999999998909,0.0,1.0,0.0,0.0,1.0,0.0
ASH_COATED_OSMIUM_Candidate_F,-2,93900,sell,passive,15.0,9996.95,normal_passive_sell,normal,9995.25,10002.0,-2,94000,1.5,10004.0,10004.0,10004.0,1.5,13.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,strict,-10.0,100260.0,100260.0,7.049999999999272,0.0,-1.0,0.0,-0.0,1.0,-0.0
ASH_COATED_OSMIUM_Candidate_F,-2,96200,sell,passive,15.0,9998.551020408164,normal_passive_sell,normal,9996.0,10004.0,-2,96300,3.0,10006.0,10006.0,10006.0,3.0,10.0,0.0,both_sides,9990.0,10006.0,9998.0,trade_touch,False,strict,-13.0,130278.0,130278.0,7.448979591836178,-1.0,-1.0,-1.0,1.0,1.0,1.0
ASH_COATED_OSMIUM_Candidate_F,-2,97500,sell,passive,15.0,9999.6,normal_passive_sell,normal,9997.0,10005.0,-2,97600,1.5,9999.0,9999.0,9999.0,1.5,3.0,0.0,both_sides,9987.0,9999.0,9993.0,trade_touch,False,strict,-14.5,145276.5,145276.5,-0.6000000000003638,5.5,3.0,4.0,-5.5,-3.0,-4.0
ASH_COATED_OSMIUM_Candidate_F,-2,100000,buy,passive,15.0,9998.88275862069,normal_passive_buy,normal,9996.5,9993.0,-2,100100,1.5,9993.0,9993.0,9993.0,1.5,3.0,0.0,both_sides,9993.0,10003.0,9998.0,trade_touch,False,strict,-13.0,130287.0,130287.0,5.882758620689856,-3.0,-1.5,-4.0,-3.0,-1.5,-4.0
ASH_COATED_OSMIUM_Candidate_F,-2,108700,buy,passive,15.0,10000.4125,normal_passive_buy,normal,9998.0,9995.0,-2,108800,2.5,9990.0,9990.0,9990.0,2.5,13.0,0.0,both_sides,9990.0,10000.0,9995.0,trade_touch,False,strict,-10.5,105312.0,105312.0,10.412500000000364,4.5,4.0,5.5,4.5,4.0,5.5
ASH_COATED_OSMIUM_Candidate_F,-2,114000,sell,passive,7.5,10004.367605633803,defensive_passive_sell,defensive,10002.0,10011.0,-2,114100,3.5,10011.0,10011.0,10011.0,3.5,13.0,0.0,both_sides,9995.0,10011.0,10003.0,trade_touch,False,strict,-14.0,140350.5,140350.5,6.632394366197332,0.0,-0.5,-0.5,-0.0,0.5,0.5
ASH_COATED_OSMIUM_Candidate_F,-2,133000,buy,passive,15.0,10000.8,normal_passive_buy,normal,9998.0,9995.0,-2,133100,0.5,9991.0,9991.0,9991.0,0.5,15.0,0.0,both_sides,9991.0,10009.0,10000.0,trade_touch,False,strict,-13.5,135355.0,135355.0,9.799999999999272,0.0,-1.0,-1.0,0.0,-1.0,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,174900,buy,passive,15.0,10001.7,normal_passive_buy,normal,9999.0,9996.0,-2,175000,0.5,9998.0,9998.0,9998.0,0.5,5.0,0.0,both_sides,9998.0,10008.0,10003.0,trade_touch,False,strict,-13.0,130356.0,130356.0,3.7000000000007276,-7.5,-2.0,-3.0,-7.5,-2.0,-3.0
ASH_COATED_OSMIUM_Candidate_F,-2,183500,sell,passive,15.0,10003.6,normal_passive_sell,normal,10001.0,10009.0,-2,183600,3.0,10010.0,10010.0,10010.0,3.0,14.0,0.0,both_sides,9994.0,10010.0,10002.0,trade_touch,False,strict,-16.0,160386.0,160386.0,6.399999999999636,0.0,0.0,1.0,-0.0,-0.0,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,194600,buy,passive,15.0,10001.2,normal_passive_buy,normal,9998.0,9996.0,-2,194700,4.0,9989.0,9989.0,9989.0,4.0,10.0,0.0,both_sides,9989.0,10007.0,9998.0,trade_touch,False,strict,-12.0,120430.0,120430.0,12.200000000000728,-1.0,-1.0,-0.5,-1.0,-1.0,-0.5
ASH_COATED_OSMIUM_Candidate_F,-2,203400,sell,passive,15.0,9995.4,normal_passive_sell,normal,9993.0,10001.0,-2,203500,1.5,9996.0,9996.0,9996.0,1.5,3.0,0.0,both_sides,9986.0,9996.0,9991.0,trade_touch,False,strict,-13.5,135424.0,135424.0,0.6000000000003638,3.0,3.0,4.5,-3.0,-3.0,-4.5
ASH_COATED_OSMIUM_Candidate_F,-2,208400,sell,passive,15.0,9997.905882352941,normal_passive_sell,normal,9995.0,10003.0,-2,208500,2.5,10003.0,10003.0,10003.0,2.5,13.0,0.0,both_sides,9985.0,10003.0,9994.0,trade_touch,False,strict,-16.0,160431.5,160431.5,5.094117647058738,2.0,5.5,2.0,-2.0,-5.5,-2.0
ASH_COATED_OSMIUM_Candidate_F,-2,236300,sell,passive,15.0,9999.2,normal_passive_sell,normal,9996.0,10005.0,-2,236400,1.5,10006.0,10006.0,10006.0,1.5,15.0,0.0,both_sides,9990.0,10006.0,9998.0,trade_touch,False,strict,-17.5,175440.5,175440.5,6.799999999999272,0.0,0.0,0.0,-0.0,-0.0,-0.0
ASH_COATED_OSMIUM_Candidate_F,-2,236500,buy,passive,15.0,9999.5,normal_passive_buy,normal,9996.0,9994.0,-2,236600,4.5,9990.0,9990.0,9990.0,4.5,11.0,0.0,both_sides,9990.0,10006.0,9998.0,trade_touch,False,strict,-13.0,130485.5,130485.5,9.5,-1.0,0.0,0.0,-1.0,0.0,0.0
ASH_COATED_OSMIUM_Candidate_F,-2,254000,buy,passive,15.0,10002.6,normal_passive_buy,normal,10000.0,9997.0,-2,254100,3.0,10000.0,10000.0,10000.0,3.0,2.0,0.0,both_sides,10000.0,10006.0,10003.0,trade_touch,False,strict,-10.0,100485.5,100485.5,2.600000000000364,-4.0,-6.0,-6.0,-4.0,-6.0,-6.0
ASH_COATED_OSMIUM_Candidate_F,-2,282500,sell,passive,15.0,9993.098901098901,dislocation_passive_sell,dislocation,9991.0,9997.0,-2,282600,0.5,10002.0,10002.0,10002.0,0.5,11.0,0.0,both_sides,9983.0,10002.0,9992.5,trade_touch,False,strict,-10.5,105486.5,105486.5,8.901098901098521,1.5,2.0,2.5,-1.5,-2.0,-2.5
ASH_COATED_OSMIUM_Candidate_F,-2,285300,buy,passive,15.0,9997.433333333334,normal_passive_buy,normal,9995.0,9992.0,-2,285400,3.5,9987.0,9987.0,9987.0,3.5,13.0,0.0,both_sides,9987.0,10005.0,9996.0,trade_touch,False,strict,-7.0,70532.0,70532.0,10.433333333334303,-1.0,-0.5,-2.0,-1.0,-0.5,-2.0
ASH_COATED_OSMIUM_Candidate_F,-2,297500,sell,passive,15.0,9996.4,normal_passive_sell,normal,9995.0,10002.0,-2,297600,0.5,10003.0,10003.0,10003.0,0.5,11.0,0.0,both_sides,9987.0,10003.0,9995.0,trade_touch,False,strict,-7.5,75533.5,75533.5,6.600000000000364,0.0,-4.0,1.5,-0.0,4.0,-1.5
ASH_COATED_OSMIUM_Candidate_F,-2,300800,buy,passive,15.0,9994.75,normal_passive_buy,normal,9993.25,9989.0,-2,300900,5.0,9982.0,9982.0,9982.0,5.0,10.0,0.0,both_sides,9982.0,10001.0,9991.5,trade_touch,False,strict,-2.5,25623.5,25623.5,12.75,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5
ASH_COATED_OSMIUM_Candidate_F,-2,306000,buy,passive,15.0,9992.5,normal_passive_buy,normal,9992.0,9987.0,-2,306100,3.5,9985.0,9985.0,9985.0,3.5,11.0,0.0,both_sides,9985.0,10001.0,9993.0,trade_touch,False,strict,1.0,-9324.0,-9324.0,7.5,0.0,-1.5,-1.0,0.0,-1.5,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,306300,sell,passive,15.0,9991.614814814815,normal_passive_sell,normal,9992.0,9997.0,-2,306400,2.0,10001.0,10001.0,10001.0,2.0,10.0,0.0,both_sides,9985.0,10001.0,9993.0,trade_touch,False,strict,-1.0,10678.0,10678.0,9.385185185185037,0.0,-1.0,-1.0,-0.0,1.0,1.0
ASH_COATED_OSMIUM_Candidate_F,-2,318700,buy,passive,15.0,9992.974193548387,normal_passive_buy,normal,9993.0,9987.0,-2,318800,1.0,9986.0,9986.0,9986.0,1.0,12.0,0.0,both_sides,9986.0,10004.0,9995.0,trade_touch,False,strict,0.0,692.0,692.0,6.97419354838712,-1.0,-2.0,0.5,-1.0,-2.0,0.5
ASH_COATED_OSMIUM_Candidate_F,-2,333300,buy,passive,15.0,9991.545454545454,normal_passive_buy,normal,9991.0,9986.0,-2,333400,4.5,9983.0,9983.0,9983.0,4.5,11.0,0.0,both_sides,9983.0,9999.0,9991.0,trade_touch,False,strict,4.5,-44231.5,-44231.5,8.54545454545405,-1.0,-1.5,-1.0,-1.0,-1.5,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,370600,buy,passive,15.0,10000.1,normal_passive_buy,normal,10001.0,9995.0,-2,370700,2.5,9993.0,9993.0,9993.0,2.5,11.0,0.0,both_sides,9993.0,10009.0,10001.0,trade_touch,False,strict,7.0,-69214.0,-69214.0,7.100000000000364,-1.0,-1.5,0.0,-1.0,-1.5,0.0
ASH_COATED_OSMIUM_Candidate_F,-2,377700,sell,passive,15.0,9998.336842105264,normal_passive_sell,normal,10000.0,10004.0,-2,377800,2.0,10008.0,10008.0,10008.0,2.0,10.0,0.0,both_sides,9990.0,10008.0,9999.0,trade_touch,False,strict,5.0,-49198.0,-49198.0,9.663157894736287,2.5,1.0,1.0,-2.5,-1.0,-1.0
ASH_COATED_OSMIUM_Candidate_F,-2,384900,sell,passive,7.5,10002.0,defensive_passive_sell,defensive,10004.0,10009.0,-2,385000,3.5,10005.0,10005.0,10005.0,3.5,1.0,0.0,both_sides,9995.0,10005.0,10000.0,trade_touch,False,strict,1.5,-14180.5,-14180.5,3.0,0.0,2.0,5.0,-0.0,-2.0,-5.0
ASH_COATED_OSMIUM_Candidate_F,-2,394000,sell,passive,15.0,10002.86923076923,normal_passive_sell,normal,10003.0,10008.0,-2,394100,1.5,10013.0,10013.0,10013.0,1.5,11.0,0.0,both_sides,9995.0,10013.0,10004.0,trade_touch,False,strict,0.0,839.0,839.0,10.130769230769147,3.5,2.0,2.0,-3.5,-2.0,-2.0
